ID_IBGE,Region,UF,State,Microregion,Mesoregion,City,Latitude,Longitude,Population
1505551,Norte,PA,Pará,Redenção,Sudeste Paraense,Pau D'Arco,-7.833115299999999,-50.0404438,5339
1505601,Norte,PA,Pará,Bragantina,Nordeste Paraense,Peixe-Boi,-1.193824,-47.324031,8084
1505635,Norte,PA,Pará,Redenção,Sudeste Paraense,Piçarra,-6.4475822,-48.8633795,12976
1505650,Norte,PA,Pará,Santarém,Baixo Amazonas,Placas,-3.8689529,-54.2154346,32325
1505700,Norte,PA,Pará,Arari,Marajó,Ponta de Pedras,-1.395873,-48.866073,32007
1505809,Norte,PA,Pará,Portel,Marajó,Portel,-1.9387118000000003,-50.8240402,63831
1505908,Norte,PA,Pará,Almeirim,Baixo Amazonas,Porto de Moz,-1.7502089,-52.235556,42456
1506005,Norte,PA,Pará,Santarém,Baixo Amazonas,Prainha,-1.8072874,-53.4797942,29827
1506104,Norte,PA,Pará,Bragantina,Nordeste Paraense,Primavera,-0.9406522,-47.116728,10889
1506112,Norte,PA,Pará,Bragantina,Nordeste Paraense,Quatipuru,-0.8948725000000001,-47.00493170000001,13794
1506138,Norte,PA,Pará,Redenção,Sudeste Paraense,Redenção,-8.025294,-50.031687,86326
1506161,Norte,PA,Pará,Redenção,Sudeste Paraense,Rio Maria,-7.3137312,-50.0465372,18208
1506187,Norte,PA,Pará,Paragominas,Sudeste Paraense,Rondon do Pará,-4.7804416,-48.06983,53242
1506195,Norte,PA,Pará,Itaituba,Sudoeste Paraense,Rurópolis,-4.1014311,-54.9086853,52473
1506203,Norte,PA,Pará,Salgado,Nordeste Paraense,Salinópolis,-0.6259281999999999,-47.3442819,41164
1506302,Norte,PA,Pará,Arari,Marajó,Salvaterra,-0.758444,-48.513921,24392
1506351,Norte,PA,Pará,Belém,Metropolitana de Belém,Santa Bárbara do Pará,-1.226144,-48.295101,21811
1506401,Norte,PA,Pará,Arari,Marajó,Santa Cruz do Arari,-0.6610189999999999,-49.177139,10496
1506500,Norte,PA,Pará,Castanhal,Metropolitana de Belém,Santa Izabel do Pará,-1.2968556999999998,-48.1605533,72856
1506559,Norte,PA,Pará,Guamá,Nordeste Paraense,Santa Luzia do Pará,-1.5220049,-46.902069700000006,19839
1506583,Norte,PA,Pará,Conceição do Araguaia,Sudeste Paraense,Santa Maria das Barreiras,-8.8710157,-49.7171263,22244
1506609,Norte,PA,Pará,Bragantina,Nordeste Paraense,Santa Maria do Pará,-1.3455478,-47.578298100000005,25127
1506708,Norte,PA,Pará,Conceição do Araguaia,Sudeste Paraense,Santana do Araguaia,-9.3348334,-50.3427734,75995
1506807,Norte,PA,Pará,Santarém,Baixo Amazonas,Santarém,-2.438489,-54.699611,308339
1506906,Norte,PA,Pará,Bragantina,Nordeste Paraense,Santarém Novo,-0.9283904,-47.3999958,6796
1507003,Norte,PA,Pará,Castanhal,Metropolitana de Belém,Santo Antônio do Tauá,-1.1522,-48.131446,32346
1507102,Norte,PA,Pará,Salgado,Nordeste Paraense,São Caetano de Odivelas,-0.747293,-48.024622,18207
1507151,Norte,PA,Pará,Marabá,Sudeste Paraense,São Domingos do Araguaia,-5.541640900000001,-48.7291003,25945
1507201,Norte,PA,Pará,Guamá,Nordeste Paraense,São Domingos do Capim,-1.6789331000000003,-47.7717815,32285
1507300,Norte,PA,Pará,São Félix do Xingu,Sudeste Paraense,São Félix do Xingu,-6.6386974,-51.97875820000001,135732
1507409,Norte,PA,Pará,Bragantina,Nordeste Paraense,São Francisco do Pará,-1.1694464,-47.7974079,15978
1507458,Norte,PA,Pará,Redenção,Sudeste Paraense,São Geraldo do Araguaia,-6.394715,-48.559169,24566
1507466,Norte,PA,Pará,Salgado,Nordeste Paraense,São João da Ponta,-0.8526516,-47.9224095,6294
1507474,Norte,PA,Pará,Salgado,Nordeste Paraense,São João de Pirabas,-0.7733201,-47.1770631,23440
1507508,Norte,PA,Pará,Marabá,Sudeste Paraense,São João do Araguaia,-5.3617017,-48.7911109,14105
1507607,Norte,PA,Pará,Guamá,Nordeste Paraense,São Miguel do Guamá,-1.6116803999999998,-47.4757551,60268
1507706,Norte,PA,Pará,Furos de Breves,Marajó,São Sebastião da Boa Vista,-1.7182883999999998,-49.5319955,27302
1507755,Norte,PA,Pará,Redenção,Sudeste Paraense,Sapucaia,-6.94135,-49.6993876,6088
1507805,Norte,PA,Pará,Altamira,Sudoeste Paraense,Senador José Porfírio,-2.5935424,-51.948209000000006,11305
1507904,Norte,PA,Pará,Arari,Marajó,Soure,-0.7275759,-48.5189785,25752
1507953,Norte,PA,Pará,Tomé-Açu,Nordeste Paraense,Tailândia,-2.936096,-48.9523366,111554
1507961,Norte,PA,Pará,Salgado,Nordeste Paraense,Terra Alta,-1.0397924,-47.9091595,11971
1507979,Norte,PA,Pará,Óbidos,Baixo Amazonas,Terra Santa,-2.104435,-56.487653,19063
1508001,Norte,PA,Pará,Tomé-Açu,Nordeste Paraense,Tomé-Açu,-2.4166306,-48.1522907,64604
1508035,Norte,PA,Pará,Bragantina,Nordeste Paraense,Tracuateua,-1.0765338,-46.90308220000001,31549
1508050,Norte,PA,Pará,Itaituba,Sudoeste Paraense,Trairão,-4.700551,-55.9972165,19344
1508084,Norte,PA,Pará,São Félix do Xingu,Sudeste Paraense,Tucumã,-6.7517239,-51.1507941,40661
1508100,Norte,PA,Pará,Tucuruí,Sudeste Paraense,Tucuruí,-3.7738509,-49.6708204,116605
1508126,Norte,PA,Pará,Paragominas,Sudeste Paraense,Ulianópolis,-3.7575266,-47.5009377,62286
1508159,Norte,PA,Pará,Altamira,Sudoeste Paraense,Uruará,-3.7185381,-53.738549,45395
1508209,Norte,PA,Pará,Salgado,Nordeste Paraense,Vigia,-0.8546027,-48.1432873,54650
1508308,Norte,PA,Pará,Guamá,Nordeste Paraense,Viseu,-1.204892,-46.1392244,62093
1508357,Norte,PA,Pará,Altamira,Sudoeste Paraense,Vitória do Xingu,-2.8833063,-52.0114889,15421
1508407,Norte,PA,Pará,Redenção,Sudeste Paraense,Xinguara,-7.099851400000001,-49.9416632,45416
1600055,Norte,AP,Amapá,Macapá,Sul do Amapá,Serra do Navio,1.6369999999999998,-52.27234090909091,5577
1600105,Norte,AP,Amapá,Amapá,Norte do Amapá,Amapá,2.0529997,-50.7930003,9265
1600154,Norte,AP,Amapá,Macapá,Sul do Amapá,Pedra Branca do Amapari,0.7771833,-51.9523218,17625
1600204,Norte,AP,Amapá,Oiapoque,Norte do Amapá,Calçoene,2.4981757,-50.9539503,11493
1600212,Norte,AP,Amapá,Macapá,Sul do Amapá,Cutias,0.9708625,-50.8000608,6217
1600238,Norte,AP,Amapá,Macapá,Sul do Amapá,Ferreira Gomes,0.8580838,-51.1814,8151
1600253,Norte,AP,Amapá,Macapá,Sul do Amapá,Itaubal,0.6027524000000001,-50.699873700000005,5730
1600279,Norte,AP,Amapá,Mazagão,Sul do Amapá,Laranjal do Jari,-0.8419994000000001,-52.516000000000005,52302
1600303,Norte,AP,Amapá,Macapá,Sul do Amapá,Macapá,0.0401529,-51.0569588,522357
1600402,Norte,AP,Amapá,Mazagão,Sul do Amapá,Mazagão,-0.1160565,-51.2861759,22468
1600501,Norte,AP,Amapá,Oiapoque,Norte do Amapá,Oiapoque,3.8432128,-51.8350798,28534
1600535,Norte,AP,Amapá,Macapá,Sul do Amapá,Porto Grande,0.7028371,-51.4041605,22927
1600550,Norte,AP,Amapá,Amapá,Norte do Amapá,Pracuúba,1.7429041,-50.7848832,5370
1600600,Norte,AP,Amapá,Macapá,Sul do Amapá,Santana,-0.0307068,-51.1789666,124808
1600709,Norte,AP,Amapá,Amapá,Norte do Amapá,Tartarugalzinho,1.506,-50.9119997,18217
1600808,Norte,AP,Amapá,Mazagão,Sul do Amapá,Vitória do Jari,-0.9310733,-52.4241059,16572
1700251,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Abreulândia,-9.6221526,-49.1558343,2609
1700301,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Aguiarnópolis,-6.5600452,-47.4721189,7049
1700350,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Aliança do Tocantins,-11.3055927,-48.940909600000005,5303
1700400,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Almas,-11.568130900000002,-47.1702803,6905
1700707,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Alvorada,-12.478465,-49.124926,8381
1701002,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Ananás,-6.3663053,-48.080238,9435
1701051,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Angico,-6.3893733,-47.8656722,3475
1701101,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Aparecida do Rio Negro,-9.9513491,-47.9773786,4901
1701309,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Aragominas,-7.1654101,-48.525488,5705
1701903,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Araguacema,-8.8067391,-49.5560969,7223
1702000,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Araguaçu,-12.928934,-49.823134,8418
1702109,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Araguaína,-7.193241,-48.2018597,186245
1702158,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Araguanã,-6.5799107,-48.6428482,5856
1702208,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Araguatins,-5.652292500000001,-48.1158973,36573
1702307,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Arapoema,-7.657500099999999,-49.0641484,6590
1702406,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Arraias,-12.9287788,-46.9437231,10502
1702554,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Augustinópolis,-5.4662267,-47.8897519,18870
1702703,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Aurora do Tocantins,-12.71045,-46.407604,3809
1702901,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Axixá do Tocantins,-5.612747,-47.77007,9817
1703008,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Babaçulândia,-7.203435499999999,-47.761613,10668
1703057,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Bandeirantes do Tocantins,-7.7635698,-48.579148,3631
1703073,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Barra do Ouro,-7.7113784,-47.6743925,4673
1703107,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Barrolândia,-9.837246,-48.726434600000005,5669
1703206,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Bernardo Sayão,-7.8794244,-48.896890500000005,4439
1703305,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Bom Jesus do Tocantins,-8.96306,-48.165043,5120
1703602,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Brasilândia do Tocantins,-8.3886619,-48.4842729,2221
1703701,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Brejinho de Nazaré,-11.0205883,-48.5722906,5540
1703800,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Buriti do Tocantins,-5.3187439,-48.2256609,11644
1703826,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Cachoeirinha,-6.118647,-47.9208885,2293
1703842,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Campos Lindos,-7.974059700000001,-46.8023881,10505
1703867,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Cariri do Tocantins,-11.8882727,-49.1604216,4499
1703883,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Carmolândia,-7.033803999999999,-48.3951295,2627
1703891,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Carrasco Bonito,-5.320573400000001,-48.0376667,4165
1703909,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Caseara,-9.273159,-49.9576837,5514
1704105,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Centenário,-8.958689300000001,-47.3355181,2966
1704600,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Chapada de Areia,-10.140945599999998,-49.1783677,1415
1705102,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Chapada da Natividade,-11.6119239,-47.753851700000006,3330
1705508,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Colinas do Tocantins,-8.061268799999999,-48.4716768,36271
1705557,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Combinado,-12.8136581,-46.5461041,4870
1705607,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Conceição do Tocantins,-12.220874,-47.295103000000005,4070
1706001,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Couto Magalhães,-8.360583,-49.1773955,5690
1706100,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Cristalândia,-10.59848,-49.194202,7268
1706258,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Crixás do Tocantins,-11.1039404,-48.918827,1749
1706506,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Darcinópolis,-6.708596400000001,-47.7524283,6250
1707009,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Dianópolis,-11.624008,-46.819787,22704
1707108,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Divinópolis do Tocantins,-9.8015722,-49.2143531,6986
1707207,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Dois Irmãos do Tocantins,-9.2539897,-49.0665558,7173
1707306,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Dueré,-11.341631,-49.271566,4686
1707405,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Esperantina,-5.3658232,-48.536818100000005,11280
1707553,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Fátima,-10.7575656,-48.9031328,3824
1707652,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Figueirópolis,-12.1347916,-49.1737141,5222
1707702,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Filadélfia,-7.3395833,-47.496372,8892
1708205,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Formoso do Araguaia,-11.8059989,-49.5257153,18358
1708254,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Fortaleza do Tabocão,-9.0565211,-48.5216745,2615
1708304,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Goianorte,-8.7720092,-48.9340879,5136
1709005,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Goiatins,-7.7132054,-47.3154841,13169
1709302,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Guaraí,-8.835429,-48.511432,26403
1709500,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Gurupi,-11.72794,-49.068046,88428
1709807,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Ipueiras,-11.2408008,-48.4438878,2088
1710508,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Itacajá,-8.392935000000001,-47.772615,7471
1710706,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Itaguatins,-5.7696766,-47.4815382,5801
1710904,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Itapiratins,-8.3832116,-48.1054968,3814
1711100,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Itaporã do Tocantins,-8.571722,-48.689481,2412
1711506,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Jaú do Tocantins,-12.6526649,-48.5922532,3906
1711803,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Juarina,-8.1194209,-49.0967459,2174
1711902,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Lagoa da Confusão,-10.7883045,-49.622443100000005,13989
1711951,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Lagoa do Tocantins,-10.2967881,-47.566253,4470
1712009,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Lajeado,-9.7548945,-48.3563706,3199
1712157,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Lavandeira,-12.7887924,-46.5073198,1984
1712405,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Lizarda,-9.5955336,-46.675218,3727
1712454,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Luzinópolis,-6.1918183,-47.8562036,3200
1712504,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Marianópolis do Tocantins,-9.7962503,-49.6547174,5332
1712702,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Mateiros,-10.5462254,-46.417423,2773
1712801,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Maurilândia do Tocantins,-5.951688,-47.512492,3470
1713205,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Miracema do Tocantins,-9.5617939,-48.3966536,17628
1713304,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Miranorte,-9.529068,-48.592222,13551
1713601,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Monte do Carmo,-10.7647456,-48.1121813,8182
1713700,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Monte Santo do Tocantins,-10.0051944,-48.9927531,2311
1713809,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Palmeiras do Tocantins,-6.6103628,-47.5468282,6830
1713957,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Muricilândia,-7.14669,-48.609135,3623
1714203,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Natividade,-11.7089881,-47.7284165,9256
1714302,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Nazaré,-6.373331299999999,-47.66327020000001,3772
1714880,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Nova Olinda,-7.631711999999999,-48.425232,12014
1715002,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Nova Rosalândia,-10.565102,-48.912477,4348
1715101,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Novo Acordo,-9.964658,-47.6762804,4450
1715150,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Novo Alegre,-12.915134,-46.5740939,2332
1715259,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Novo Jardim,-11.8199253,-46.6254107,2768
1715507,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Oliveira de Fátima,-10.7091365,-48.9077446,1124
1715705,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Palmeirante,-7.858233500000001,-47.92643820000001,6234
1715754,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Palmeirópolis,-13.0428105,-48.4065223,7694
1716109,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Paraíso do Tocantins,-10.1752474,-48.886759000000005,52521
1716208,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Paranã,-12.616747,-47.873378,10426
1716307,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Pau D'Arco,-7.5416832,-49.3686216,4885
1716505,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Pedro Afonso,-8.9757351,-48.1733282,13964
1716604,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Peixe,-12.0390993,-48.5392455,11996
1716653,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Pequizeiro,-8.594846,-48.9332775,5546
1716703,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Colméia,-8.734098,-48.75108970000001,8078
1717008,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Pindorama do Tocantins,-11.131074,-47.57263,4414
1717206,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Piraquê,-6.769831,-48.2945507,3038
1717503,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Pium,-10.4421368,-49.1747741,7830
1717800,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Ponte Alta do Bom Jesus,-12.0873615,-46.4785732,4586
1717909,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Ponte Alta do Tocantins,-10.7454591,-47.5374479,8192
1718006,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Porto Alegre do Tocantins,-11.6070802,-47.052627,3200
1718204,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Porto Nacional,-10.7019786,-48.411095200000005,53618
1718303,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Praia Norte,-5.392812,-47.811144,8563
1718402,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Presidente Kennedy,-8.5340643,-48.506074700000006,3668
1718451,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Pugmil,-10.4255161,-48.8969824,2746
1718501,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Recursolândia,-8.7368677,-47.2416349,4389
1718550,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Riachinho,-6.4426372,-48.137969,4723
1718659,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Rio da Conceição,-11.394863,-46.884664,2211
1718709,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Rio dos Bois,-9.3412231,-48.53492070000001,2879
1718758,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Rio Sono,-9.3442508,-47.8998831,6498
1718808,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Sampaio,-5.354233,-47.878184000000005,4876
1718840,Norte,TO,Tocantins,Rio Formoso,Ocidental do Tocantins,Sandolândia,-12.5389465,-49.9285958,3371
1718865,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Santa Fé do Araguaia,-7.150072,-48.6925943,7678
1718881,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Santa Maria do Tocantins,-8.7752144,-47.7482956,3537
1718899,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Santa Rita do Tocantins,-10.8643623,-48.9082979,2407
1718907,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Santa Rosa do Tocantins,-11.447392,-48.121627,4864
1719004,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,Santa Tereza do Tocantins,-10.2816205,-47.8091871,2928
1720002,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Santa Terezinha do Tocantins,-6.435604799999999,-47.673061,2530
1720101,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,São Bento do Tocantins,-6.021853,-47.900057,5457
1720150,Norte,TO,Tocantins,Jalapão,Oriental do Tocantins,São Félix do Tocantins,-10.161465,-46.661786,1610
1720200,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,São Miguel do Tocantins,-5.5549817,-47.5747649,12445
1720259,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,São Salvador do Tocantins,-12.7503331,-48.2352148,3106
1720309,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,São Sebastião do Tocantins,-5.258709400000001,-48.2055574,4898
1720499,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,São Valério,-11.974315,-48.235315,3848
1720655,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Silvanópolis,-11.147099,-48.16937,5452
1720804,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Sítio Novo do Tocantins,-5.6028662,-47.6349901,8965
1720853,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Sucupira,-11.9850885,-48.9113689,2007
1720903,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Taguatinga,-12.402404,-46.4365769,16966
1720937,Norte,TO,Tocantins,Dianópolis,Oriental do Tocantins,Taipas do Tocantins,-12.193349,-46.9918003,2183
1720978,Norte,TO,Tocantins,Gurupi,Ocidental do Tocantins,Talismã,-12.797836,-49.0929839,2831
1721000,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Palmas,-10.1835604,-48.3337793,313349
1721109,Norte,TO,Tocantins,Porto Nacional,Oriental do Tocantins,Tocantínia,-9.563198,-48.374104,7688
1721208,Norte,TO,Tocantins,Bico do Papagaio,Ocidental do Tocantins,Tocantinópolis,-6.328093099999999,-47.42176729999999,22820
1721257,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Tupirama,-8.974652800000001,-48.18873920000001,1952
1721307,Norte,TO,Tocantins,Miracema do Tocantins,Ocidental do Tocantins,Tupiratins,-8.399624699999999,-48.1299635,2785
1722081,Norte,TO,Tocantins,Araguaína,Ocidental do Tocantins,Wanderlândia,-6.8522727,-47.965391700000005,11783
